,value(\)
87308,314.5930511988281
87309,205.88220132865806
87310,174.639529190449
87311,187.3780767282342
87312,300.5854162854781
87313,186.2683602883784
87314,282.76813255544903
87315,258.85331296303656
87316,288.9770696334684
87317,346.3082889863922
87318,194.96701882356882
87319,280.0864233189356
87320,251.22232323764177
87321,253.3913534097184
87322,292.46429495647294
87323,186.54726606498696
87324,222.84706063177987
87325,225.957870358247
87326,249.9557748718361
87327,233.22678926518668
87328,225.11527544199544
87329,253.47252611368557
87330,375.65457630799057
87331,300.44434498496815
87332,254.7491098463123
87333,288.48195799364663
87334,121.30119846342643
87335,314.7994468588446
87336,240.01368132339016
87337,330.1532755649595
87338,251.7726451594452
87339,263.41622297483553
87340,260.2068684601366
87341,275.38428179753026
87342,186.1078276612368
87343,293.66442772952075
87344,243.30869231557125
87345,280.97235649260756
87346,210.77222217305146
87347,261.9533572993508
87348,282.5668257264074
87349,252.90500821154302
87350,182.74389678276623
87351,297.05594472397024
87352,209.85864040139327
87353,171.14867376475274
87354,242.5329496815979
87355,144.10555365598498
87356,235.50162739612568
87357,221.8839662727133
87358,187.32307772568328
87359,232.3667798950643
87360,322.5330814672186
87361,171.36927391477434
87362,139.0896979177774
87363,214.3780449386889
87364,194.810360669382
87365,264.35281030921504
87366,240.37857157025226
87367,352.6022216308949
87368,276.73794385379483
87369,252.72840876692356
87370,280.33890636703643
87371,314.0554866044911
87372,324.3151219265267
87373,386.73560189862206
87374,245.3178298826627
87375,252.06165422137616
87376,186.67950186952197
87377,268.7146477714
87378,276.09988111309525
87379,302.92062410180165
87380,305.1159193756521
87381,295.1301211819661
87382,200.4686103148813
87383,180.91204267984253
87384,208.6262120237854
87385,235.0673658780097
87386,210.3676916448216
87387,247.45953803137164
87388,214.68980291730207
87389,188.76696838340803
87390,181.1047477217059
87391,288.676662756744
87392,273.33694490424483
87393,172.06529841086245
87394,233.06372279885414
87395,214.8772926905758
87396,283.5048640300589
87397,120.28867609192983
87398,215.06818859750962
87399,257.7410492719829
87400,278.4073442009294
87401,263.1113513603768
87402,261.3635053452625
87403,289.39141880910336
87404,253.48021067773684
87405,270.18371093870115
87406,186.79688879226126
87407,173.58260907559276
87408,206.2397189166311
87409,217.29530046700634
87410,217.59485841613164
87411,120.39794061177682
87412,269.46235224430814
87413,242.03338337215754
87414,314.1563237269633
87415,151.59100850701577
87416,183.24144487437005
87417,258.93015517044415
87418,230.19802943319928
87419,159.62658017263496
87420,344.15940510610983
87421,306.0773816860747
87422,182.7939024709368
87423,178.36996962449933
87424,259.0280305713517
87425,282.9873823503655
87426,265.1153516244475
87427,195.90660533649194
87428,213.2653009246736
87429,209.543841961621
87430,166.84016345168612
87431,320.3078801673878
87432,167.59554457424596
87433,318.1318179227499
87434,207.78275746791792
87435,272.9137357027182
87436,184.48544428118868
87437,290.27598549296425
87438,263.9546663705523
87439,218.68453707582694
87440,184.3720931985588
87441,309.51168867154445
87442,285.3901079428732
87443,216.29777957908755
87444,239.24077152984833
87445,341.64684672044206
87446,344.6340820546641
87447,358.1116542794206
87448,226.28376406713932
87449,255.1552862232384
87450,167.89021287909128
87451,220.3595725381321
87452,231.77946053809865
87453,214.62840939352571
87454,209.77910240950743
87455,298.01482515033024
87456,259.6513027159852
87457,214.23166160180784
87458,193.80345610314473
87459,275.8966095071597
87460,284.47993951225936
87461,247.53953844959258
87462,259.7946661108535
87463,194.3324510149473
87464,196.439512657541
87465,288.8911437974683
87466,209.77943502778172
87467,219.90987341136528
87468,241.51343898700173
87469,202.90889744541164
87470,278.67481766260744
87471,284.82196498957956
87472,283.880357754904
87473,176.62216545535384
87474,219.85215762110985
87475,275.21813390704443
87476,263.97011256652223
87477,286.18566751298243
87478,301.60944092982146
87479,282.65689155187215
87480,178.75440277393142
87481,231.210029543468
87482,252.58827560868812
87483,237.08179113190107
87484,286.39939340032737
87485,209.50552141177454
87486,313.496782412733
87487,250.92442814029764
87488,241.9023105144254
87489,276.8795342975763
87490,235.2490274364899
87491,230.35958765062546
87492,213.04447912886033
87493,252.6022358716389
87494,269.4627031224311
87495,228.7956720373329
87496,276.7035339032957
87497,354.04995479497524
87498,259.4001257324057
87499,165.28631430034932
87500,271.61217792016595
87501,328.9330861346131
87502,217.17353495893838
87503,313.82164004058546
87504,294.9759996959948
87505,232.5736285338239
87506,170.64024148562828
87507,241.84149771676897
87508,247.64822748478974
87509,201.2097688900645
87510,264.3392595313821
87511,303.23591014919646
87512,224.9829414265097
87513,209.69606481530602
87514,232.90961756786933
87515,205.41720422689156
87516,189.74444547048347
87517,241.91907414282377
87518,280.44454745723306
87519,303.02264746055596
87520,163.74312158377361
87521,200.3484621556741
87522,315.95539594112984
87523,138.71049544322574
87524,362.8624738458203
87525,282.2155913180747
87526,186.77324694676028
87527,232.10153679640285
87528,277.07640898236065
87529,243.1068194982356
87530,311.60841634983734
87531,228.1582864699606
87532,227.92541275727103
87533,281.0855506642069
87534,341.6227761863592
87535,262.52547670597426
87536,275.75466517877953
87537,280.71308429495724
87538,290.5920617182549
87539,246.756303701943
87540,173.8953706980883
87541,239.23072486020732
87542,332.19697417506575
87543,258.9621394966518
87544,297.7087946698672
87545,352.3919293790649
87546,267.64483979419407
87547,205.94038549764423
87548,285.557408953836
87549,326.3301554084093
87550,192.58940298109067
87551,298.9743102665671
87552,342.8722641349555
87553,236.12946718868508
87554,236.29561922009555
87555,236.97365025802333
87556,322.6413090725405
87557,261.45494044802996
87558,200.95601095755526
87559,360.5966900829958
87560,249.63574300084287
87561,312.7899576677532
87562,252.09076277016644
87563,251.6495253181128
87564,355.2154214339
87565,295.0112271026598
87566,289.2977583642342
87567,160.75718784615378
87568,163.8813657529352
87569,167.43370073675666
87570,157.3927876455587
87571,247.6336235667796
87572,139.79995062931204
87573,258.6866166757768
87574,201.96018582111978
87575,329.9468777555908
87576,223.9116829992307
87577,233.38718731058017
87578,210.97691011625864
87579,254.14746469835026
87580,276.6024088127078
87581,264.6359077354927
87582,163.1757903191741
87583,280.158761864936
87584,316.9685158989847
87585,291.72878232463074
87586,228.29955049631604
87587,299.00447071338823
87588,220.76001851369136
87589,251.21557721038718
87590,200.98405358422474
87591,272.5565258105417
87592,112.09985211965022
87593,310.74928899980114
87594,301.4252783366169
87595,208.95574714562426
87596,352.2733911774351
87597,247.77783775944485
87598,228.233995983667
87599,182.76846288873315
87600,262.41425470182014
87601,170.8554755806288
87602,198.98305851696867
87603,264.77804480044676
87604,277.504943811422
87605,212.04285243884587
87606,203.49997591120714
87607,215.20610611667627
87608,259.41689998561344
87609,216.19083371582806
87610,328.51300868076163
87611,225.9329734992789
87612,254.33161251741925
87613,213.20600978938492
87614,258.8930223547419
87615,236.51215240962773
87616,162.22233622403763
87617,203.34852302614274
87618,286.6283582999823
87619,242.52530704169345
87620,207.59724449954655
87621,247.89701627292814
87622,383.51515924800515
87623,354.138014813709
87624,221.08879760516706
87625,210.21109734328866
87626,244.68646928549722
87627,178.6885566552996
87628,239.99675521157297
87629,345.2860912915256
87630,207.83661752775168
87631,361.7517643402295
87632,278.3096398463095
87633,183.49591523905488
87634,256.0009503277105
87635,292.24083603118817
87636,325.6159601144081
87637,317.2365830566323
87638,298.8518501665246
87639,157.61527521504178
87640,253.42620681264586
87641,274.0149213494107
87642,240.29160659418724
87643,272.50697430826193
87644,270.1176229510184
87645,237.16211378115298
87646,320.75904331987726
87647,337.7144224820506
87648,257.6710494723288
87649,236.3010895613144
87650,145.71271094586453
87651,159.16226814050708
87652,239.05348151234125
87653,260.29974827918477
87654,183.59309524291172
87655,259.9982973851805
87656,206.67555901823692
87657,220.20384747668734
87658,268.15568835949483
87659,195.76611996497644
87660,236.76493503475052
87661,209.2607075888252
87662,278.92604690081356
87663,241.26378753140492
87664,266.1350001624011
87665,183.42152329013516
87666,234.79404634797
87667,261.9680744077983
87668,189.9108711585982
87669,279.93063808916554
87670,264.8213582759833
87671,219.9940945079138
87672,181.23050110310197
87673,216.32057101453682
87674,251.76724957520312
87675,272.1764412361304
87676,317.3798677863745
87677,350.9869838815037
87678,276.7503816806192
87679,318.3713667205455
87680,261.0846403444704
87681,342.97665941658886
87682,361.3062417465883
87683,251.85679436724254
87684,265.5811398248707
87685,213.80613412341805
87686,261.9266042740624
87687,234.05610894075846
87688,255.53829483091747
87689,345.37929609138536
87690,199.34082996090575
87691,250.44037438018015
87692,236.07042207834334
87693,205.70662788424798
87694,245.6600055298503
87695,214.64841622176203
87696,271.1869926155221
87697,340.16778490684476
87698,292.9052044810124
87699,270.02948630821294
87700,258.0537543760678
87701,319.7626155370173
87702,156.0333270235742
87703,249.0170753333669
87704,266.8133681720435
87705,231.9822597101785
87706,221.21037784893878
87707,220.02411273466112
87708,177.26611813509393
87709,260.2722199735873
87710,221.55300696233556
87711,203.6309825074316
87712,187.37052016606685
87713,207.37213627716315
87714,303.5462508694793
87715,248.55240133843532
87716,182.96387380054816
87717,369.04299792071623
87718,214.27505025735076
87719,275.5991653314408
87720,249.7009133824617
87721,295.53651991756067
87722,171.50148760961315
87723,244.61178092880144
87724,257.05343205898805
87725,294.0267093281068
87726,223.34741344182174
87727,156.97494070790566
87728,251.0943707360723
87729,207.00685476967357
87730,231.53158265767368
87731,323.25773545454496
87732,177.63132088724868
87733,314.36136188794285
87734,223.73726484309228
87735,175.57066319366936
87736,257.75883332070674
87737,299.7290949133559
87738,297.1556978296635
87739,260.83691462887964
87740,247.5837365441312
87741,186.65881164917627
87742,244.97616855922016
87743,290.06287692497375
87744,262.1408547789035
87745,308.2665121940993
87746,112.15547859260477
87747,302.8340453649992
87748,184.18494097620086
87749,229.29133731141553
87750,145.11102255132687
87751,256.7816236482653
87752,307.16239971145467
87753,229.11622318409178
87754,331.67110280663564
87755,280.8841702150353
87756,189.3017229013467
87757,191.44852069290758
87758,325.96745279905355
87759,239.79562784908885
87760,217.50502768916567
87761,202.0634480382705
87762,252.0123503733097
87763,245.76724018040693
87764,214.15688102129894
87765,228.36340627155792
87766,237.08287586523258
87767,182.48792054396216
87768,246.49006483830874
87769,291.53479145309257
87770,231.65827022769236
87771,292.38461150384205
87772,273.38586371905564
87773,219.60486156229757
87774,225.86338065486962
87775,211.79226485609246
87776,291.62123154176965
87777,349.574787195382
87778,232.88288351872202
87779,194.90774863662415
87780,244.33997786761043
87781,275.21150703592576
87782,249.67539227932463
87783,327.32248116878293
87784,233.26718618573187
87785,224.94735601503945
87786,136.85179039294314
87787,273.11879554803966
87788,293.62257598435633
87789,291.3289599525135
87790,235.56755300307873
87791,259.83416054588014
87792,248.87487393467822
87793,263.59285757930445
87794,237.22925013700214
87795,262.0748784185554
87796,230.39855643847295
87797,306.1655448865816
87798,263.3152468748831
87799,288.85498585201833
87800,187.37424223021296
87801,270.8992577272942
87802,152.94734484811835
87803,243.80971575118386
87804,201.02308592205702
87805,235.34382299683494
87806,322.9705236373945
87807,175.6804621829054
87808,214.75152305087704
87809,225.70122181032224
87810,146.73222143751644
87811,149.7490419726514
87812,248.71093215768457
87813,261.1373109181644
87814,248.51404423431174
87815,184.96240533606493
87816,260.29025594355755
87817,333.55207046431775
87818,205.99838878505523
87819,330.37560256581156
87820,267.0096720062248
87821,192.36434705384562
87822,235.8194163925499
87823,123.90640495107552
87824,238.563431646383
87825,207.88235752708852
87826,305.89084961940995
87827,272.6794782849601
87828,266.6510090388529
87829,302.89552482117193
87830,331.00336081887207
87831,202.5982442380442
87832,310.9354800779975
87833,210.27089026876348
87834,268.91167503786636
87835,229.18420078123665
87836,295.7572057861339
87837,223.57520637069987
87838,222.93917605537956
87839,284.4621365627566
87840,213.59273869572075
87841,242.87031728062237
87842,172.5474360206395
87843,333.4594714046762
87844,193.21623404522327
87845,179.138105340761
87846,186.49177633934863
87847,247.40266976896967
87848,197.14156116865107
87849,252.65025834350183
87850,329.18259653190444
87851,245.85615578929387
87852,265.48026754662516
87853,242.53006323700865
87854,211.89632915209546
87855,181.1709322272494
87856,277.4284308262708
87857,254.53484491877717
87858,196.19983073939773
87859,210.1048419526965
87860,260.7997497557926
87861,227.0590836518747
87862,315.717641792088
87863,184.27580730031963
87864,152.7707606911202
87865,363.7486113032574
87866,217.1343670311598
87867,209.14830851897125
87868,198.792425665864
87869,266.0370235144446
87870,229.92361800907227
87871,236.09442889402982
87872,332.28360838787387
87873,295.02463018299596
87874,215.06741612313078
87875,221.58449684014778
87876,240.48633643493386
87877,193.65985246024172
87878,268.4608474644865
87879,228.58651996186114
87880,180.68440813231743
87881,317.48134016337934
87882,190.76581941521349
87883,289.0820780470663
87884,208.95481425908557
87885,230.64286470918069
87886,227.5700667853981
87887,259.6407971998919
87888,292.63952266660783
87889,245.25743967090185
87890,280.041579806869
87891,274.6630659359419
87892,125.32935734874522
87893,243.93110403896966
87894,279.6065242563184
87895,185.79646003934516
87896,270.5556501093271
87897,298.42820899974555
87898,219.99338527373564
87899,220.08583184119342
87900,242.46250609268063
87901,315.15791419150656
87902,275.4993594114252
87903,357.62734530522954
87904,230.29072521165088
87905,222.29891878614418
87906,299.2570068231829
87907,208.66873322544924
87908,250.52340571150145
87909,198.14398204389528
87910,194.08889845829333
87911,295.4396049016575
87912,322.534300040503
87913,297.23194352958626
87914,341.34610488552084
87915,233.00709697782605
87916,280.99652759426465
87917,231.0429122921877
87918,291.2006122864103
87919,233.43228148646853
87920,310.95484759078374
87921,234.495154203198
87922,248.09375387914133
87923,212.77377827744425
87924,218.2834814381017
87925,231.59276719633314
87926,218.26130724212294
87927,221.2743393077013
87928,185.03166806857587
87929,121.83431513207776
87930,285.6328682525295
87931,221.7133621956885
87932,261.0336327311507
87933,294.9175402904897
87934,307.42819444092913
87935,257.8477952219103
87936,235.3233161533438
87937,193.4054364857344
87938,252.74480355677233
87939,325.77876251988846
87940,214.23670090444745
87941,201.18105880700568
87942,307.09382517023226
87943,286.86137897547803
87944,236.91577661909278
87945,217.83281571279582
87946,288.5861752628846
87947,190.55268474355518
87948,247.67454072035122
87949,253.25757841210992
87950,268.40452405985485
87951,227.93458548133327
87952,293.8761583613192
87953,317.67177369454697
87954,225.60322110652388
87955,222.87250617070612
87956,199.12604387840784
87957,184.0223399204611
87958,258.2331117023353
87959,248.10157552177517
87960,286.33221698838895
87961,190.6728459643649
87962,215.54497362691603
87963,169.88055609698336
87964,188.39870691493297
87965,99.76089829277117
87966,186.40804481419795
87967,162.04428605442797
87968,180.90527175620286
87969,288.3544995643657
87970,191.027477950437
87971,246.69092206686233
87972,188.99806551141677
87973,229.56541176837985
87974,206.5524050095758
87975,202.31531818269332
87976,230.79501891505743
87977,266.80201558673514
87978,218.20242056705857
87979,200.47039489952064
87980,207.2974446065831
87981,259.51500906362537
87982,330.08546116231804
87983,327.8338175998795
87984,270.8119553317585
87985,259.7192502895252
87986,303.199398952381
87987,302.7255910505408
87988,241.70070733247044
87989,230.36717509561987
87990,255.79891559753602
87991,288.2900871474574
87992,249.12984099424014
87993,201.23776374871608
87994,221.17154344741505
87995,226.122281730379
87996,325.0780549996068
87997,196.96173112241763
87998,208.79849951266937
87999,292.1466671242896
88000,233.45227494246635
88001,227.53867481878626
88002,213.28318992691516
88003,233.99313064189394
88004,324.4783837936485
88005,240.10410915955077
88006,244.45566820321207
88007,184.19284497623983
88008,232.7591507953845
88009,270.1909437013278
88010,321.29747401915677
88011,313.18998953791
88012,183.88400495463412
88013,251.4914469611914
88014,238.27609714487886
88015,199.3704321667783
88016,195.74947190065785
88017,249.0623121470894
88018,162.60166871200101
88019,222.84621770535756
88020,322.2739209752618
88021,243.44125494775358
88022,280.1924425373079
88023,280.7809156380874
88024,162.50332651384198
88025,192.01995010866895
88026,241.89920857475863
88027,253.46941522765795
88028,359.727609823893
88029,296.18074930728585
88030,319.3090947397982
88031,204.4986267359696
88032,289.79437726704646
88033,245.4861818651504
88034,306.92133438272157
88035,194.69464549897054
88036,224.5992044661544
88037,303.23671631595033
88038,232.96767405266587
88039,248.2060486030959
88040,268.91811143910354
88041,272.1631825541788
88042,201.93441876147915
88043,194.68653206911932
88044,171.16784306989612
88045,277.891373298133
88046,180.04294803913484
88047,236.1018242679201
88048,252.20781601282104
88049,193.4255130037564
88050,269.6046473821064
88051,309.84117665591333
88052,218.19430710394835
88053,227.97511740685934
88054,223.75801331253817
88055,207.69935697897293
88056,248.2541457883458
88057,189.81449788278746
88058,213.13833257226727
88059,244.31469780310533
88060,254.59887788887295
88061,191.16753160884684
88062,240.35694270779226
88063,175.29331209395332
88064,283.4348464091727
88065,182.58045750344883
88066,250.15033433934775
88067,218.13116602119104
88068,233.05015617066277
88069,229.01716391433445
88070,322.88501801203347
88071,272.84444034112903
88072,282.22464706292266
88073,259.5196000358156
88074,237.84689821383577
88075,261.5770057824871
88076,189.17780420638474
88077,283.4735609390738
88078,256.559537475911
88079,178.2247801492064
88080,216.97744311401948
88081,138.54578912128812
88082,274.4725917092036
88083,253.25167438433832
88084,168.48663918812218
88085,143.74699488282383
88086,274.87853822089977
88087,225.1804235213196
88088,257.48432368775696
88089,196.63035742082118
88090,236.86795119663046
88091,270.1223554900728
88092,232.35618765467942
88093,252.8862327804652
88094,247.24733822171513
88095,291.48870504837856
88096,231.52421040438338
88097,298.13796615284525
88098,246.20896221894228
88099,238.4215906693232
88100,204.4830513897773
88101,250.4516690332331
88102,287.985311998191
88103,244.1785007063356
88104,249.46551973102805
88105,196.7534860800778
88106,229.48493388857486
88107,310.1378833835088
88108,218.9504977709159
88109,200.84970225008576
88110,298.6601291656424
88111,371.88470018037253
88112,294.4327364628007
88113,233.87082154839806
88114,211.14750728759935
88115,212.94144910703693
88116,276.7535637580857
88117,183.00551645499095
88118,278.70538319749613
88119,320.87877022579346
88120,277.68056691650435
88121,305.55953843090697
88122,248.7152533137923
88123,186.4386818468406
88124,259.93297623128046
88125,234.98936458047214
88126,356.06621342353236
88127,221.46975826809705
88128,217.77805165302232
88129,177.05754708114915
88130,305.8767875857983
88131,160.78670256386982
88132,230.3013552758197
88133,230.57793757967923
88134,344.47918068876993
88135,261.3638590252171
88136,328.0033336520558
88137,326.9888139447977
88138,222.24626674696887
88139,237.81054266792435
88140,260.9777312897062
88141,205.23650296077
88142,185.37848773368705
88143,264.18900642350894
88144,236.38106811907116
88145,291.37465845284135
88146,286.62609247987837
88147,343.2624752565798
88148,228.22760763854575
88149,240.0780366985849
88150,183.90725354341788
88151,306.8288702134218
88152,227.5267247613105
88153,248.791281961974
88154,265.0365282421649
88155,261.1337693178073
88156,228.53480056475416
88157,217.53067629956473
88158,240.45575849125973
88159,239.32792470494866
88160,275.3941564299458
88161,247.47922417169133
88162,243.41599472733657
88163,306.8570625545134
88164,294.1232112379725
88165,216.23774545567758
88166,271.79978110967903
88167,250.7946169356874
88168,296.44969707423877
88169,268.2742749621694
88170,201.9194030198778
88171,227.38155755682718
88172,255.06346035570098
88173,185.94238823366723
88174,314.0382856554999
88175,308.84059703755776
88176,225.90088536560503
88177,255.82968034557496
88178,293.79466569294766
88179,350.3329876058347
88180,206.63709919778307
88181,159.52951180484027
88182,179.17201041309744
88183,220.4720938295557
88184,311.99025234196796
88185,231.3127680834941
88186,156.2423441758432
88187,299.01530387201376
88188,343.0165047611416
88189,181.9171181251454
88190,247.6404624115964
88191,239.77634986170182
88192,206.40305556222032
88193,338.8167776153682
88194,191.09880607520986
88195,325.1133634261863
88196,325.1981266994276
88197,183.56285499334143
88198,257.7928983557545
88199,247.83402927054874
88200,252.31761550498084
88201,282.3909181399396
88202,258.6055359298599
88203,257.24803303671376
88204,285.0242795896207
88205,221.3547329033367
88206,285.4654156134505
88207,323.66923579716035
88208,236.21249315407533
88209,245.20413538154943
88210,274.78402524647436
88211,193.61035311009744
88212,270.1175490647304
88213,186.76939389658725
88214,197.07062312539807
88215,277.8597005520307
88216,189.01207578462652
88217,272.81631180994566
88218,215.01992434606342
88219,232.835534272739
88220,268.28879015604576
88221,238.03557319109348
88222,193.24711544118102
88223,275.75469756296184
88224,222.89882177740836
88225,206.23940423406762
88226,275.14027022937074
88227,262.8876827756838
88228,278.1307899155315
88229,261.6465841655387
88230,191.262965003144
88231,220.75721987160995
88232,213.1820492733044
88233,291.69668182109785
88234,248.03494455383893
88235,224.2910465461974
88236,215.10865578469054
88237,228.89799135245318
88238,202.68299884840698
88239,142.16020932120395
88240,224.59190817524134
88241,251.88900458845598
88242,218.1325356248298
88243,280.90992671247034
88244,307.22271661828404
88245,337.927096341072
88246,273.2383687289772
88247,267.3522192804363
88248,229.60589250881296
88249,396.2015955859357
88250,371.5830104051877
88251,285.1600180752782
88252,248.1677107228192
88253,239.3096672092095
88254,188.3954044955403
88255,237.85663643908802
88256,170.58284504196783
88257,234.19993995824586
88258,323.8362962717009
88259,264.17108038802104
88260,208.4478600425337
88261,196.17448244411923
88262,336.1274580638198
88263,276.53263000451926
88264,295.2162834579505
88265,250.56556178097748
88266,194.17875739661437
88267,226.18857309536023
88268,256.1920233165301
88269,216.98587497668927
88270,231.83863473944191
88271,253.07426556978587
88272,226.45169676014208
88273,217.49730724476916
88274,328.1322468262429
88275,203.23857311927418
88276,218.20969002119506
88277,137.36397716263514
88278,242.97887592689153
88279,295.04705478316794
88280,224.43003338072523
88281,271.76574564017676
88282,193.5744409080377
88283,221.57629500332604
88284,203.0260229507547
88285,257.5823080096904
88286,301.3634173167784
88287,266.27900958747983
88288,289.1162954947324
88289,289.06602609136195
88290,328.33575702405733
88291,287.73132945585337
88292,339.9018072114434
88293,247.93699967085243
88294,336.28613727118704
88295,147.43005026806713
88296,255.86432823289994
88297,237.81570685023087
88298,290.61267074364525
88299,290.9333587091707
88300,230.73957200474516
88301,232.62291999461743
88302,254.59328572036418
88303,282.7473522343612
88304,229.88305463028053
88305,256.4510702687777
88306,332.7257028489405
88307,204.80742868313916
88308,333.86603875432564
88309,284.0309281083947
88310,266.3536776664431
88311,263.11746751569626
88312,276.704501515061
88313,270.7442859434678
88314,159.5730953622243
88315,260.9830299027657
88316,283.81288367019897
88317,229.86311249074518
88318,276.2477609878499
88319,236.31467780958448
88320,180.03558785038703
88321,354.94899949136504
88322,244.06764314374146
88323,167.85517619396933
88324,173.02264372022202
88325,244.9581232620468
88326,179.53659024341738
88327,235.83749754705002
88328,267.13829514273596
88329,223.21232296727558
88330,280.9501577550498
88331,147.98332471190355
88332,160.14062353623012
88333,223.10607599287937
88334,213.85479548728574
88335,280.71310520361976
88336,81.23088109964033
88337,263.08630140980074
88338,225.54432800734224
88339,420.3077700636285
88340,168.75257113133915
88341,172.3934022173132
88342,247.2389561692527
88343,210.6081357971892
88344,215.2787730719655
88345,266.05145692159414
88346,277.2705038394789
88347,214.5053168830143
88348,297.73151603945075
88349,159.2574518929344
88350,343.8477133160462
88351,195.02730821299053
88352,234.90025634093016
88353,237.7396577552132
88354,228.28086532357653
88355,228.03081851461036
88356,259.3066842967991
88357,173.85882113503988
88358,212.7711718359705
88359,207.7836171943734
88360,282.54892395951015
88361,220.85239344733796
88362,286.9163173759814
88363,245.99047408467507
88364,269.6837924576391
88365,214.26903722593917
88366,236.6011438338144
88367,280.094334283423
88368,293.33537733492204
88369,253.92493326247953
88370,211.22358853348598
88371,244.5124027741065
88372,317.85054458334304
88373,280.83554502153873
88374,211.43775449073195
88375,314.72393520999276
88376,273.2036321278075
88377,218.72909782537252
88378,150.5296741158705
88379,224.11577443957705
88380,177.51595642079678
88381,255.50754849617863
88382,197.6643039751435
88383,186.6281502160109
88384,189.4182831885068
88385,259.52116131215854
88386,267.8250403053153
88387,321.4026252411366
88388,314.72203002790525
88389,273.97654183359924
88390,216.75010902260263
88391,245.58780986711318
88392,179.81159576966422
88393,241.69249567951823
88394,209.95034724612646
88395,213.60718932768202
88396,191.60380517876115
88397,194.564603475162
88398,265.3760033858986
88399,208.97006433516847
88400,231.419537558237
88401,311.259694320437
88402,260.91455550920034
88403,236.8416472326616
88404,319.5009570277372
88405,260.9246546446156
88406,146.35052078504754
88407,197.10163151858882
88408,233.3912551817463
88409,169.77010176627965
88410,246.80004651426546
88411,250.64573935846343
88412,340.56959737923665
88413,248.1115754476068
88414,304.9227148984553
88415,265.61096718089163
88416,248.7572743048903
88417,273.64049708225457
88418,199.00665568063755
88419,373.1929186609719
88420,269.61448566182173
88421,333.27741760233357
88422,347.8331296992672
88423,213.43352130162265
88424,197.4757006606084
88425,255.17373946482803
88426,308.19082100601463
88427,242.38270202895538
88428,299.27901037807476
88429,268.8816029136914
88430,290.8539845515042
88431,266.12285409316456
88432,190.83000600508214
88433,188.01237415751598
88434,246.88255837048825
88435,244.03056535690604
88436,266.827746045968
88437,285.68405006257944
88438,181.01845435219326
88439,199.9791759855998
88440,175.10891241170924
88441,243.74004903967466
88442,127.39769149375988
88443,248.88057045410645
88444,251.58894739238752
88445,314.00191209959416
88446,297.2628746223713
88447,307.50396915843123
88448,206.57136494403989
88449,163.41687573846426
88450,252.3587727229369
88451,229.1501747156461
88452,123.06011996012023
88453,223.58668053109727
88454,291.07621605177843
88455,283.1556565962185
88456,288.93536309148107
88457,183.7213455997706
88458,239.47861757267697
88459,269.7031630400967
88460,280.05754712712957
88461,243.0233185186452
88462,230.19580301055842
88463,208.41011346168963
88464,317.7297425414391
88465,343.2697032140919
88466,281.5163265559703
88467,245.57345262887696
88468,209.15349534790747
88469,321.2129912192776
88470,202.273662310224
88471,194.07115891358632
88472,337.82132145684415
88473,235.16522308423203
88474,357.5668378654272
88475,268.2335961170963
88476,226.60895178387656
88477,285.617689296376
88478,230.526747976348
88479,331.2117484037084
88480,199.82072210025893
88481,282.4370789137697
88482,301.19245775994466
88483,191.01379435540647
88484,211.1783196990839
88485,295.1675031461801
88486,264.4072716394815
88487,242.67681440411812
88488,266.73902325013324
88489,285.38286355946553
88490,238.59062944494866
88491,281.13633231911246
88492,200.09768704857876
88493,332.1365350492383
88494,336.6897851873761
88495,274.37896141213326
88496,246.291998506545
88497,230.13328499197593
88498,299.7519803263257
88499,206.90660949813642
88500,252.99921910436095
88501,245.40311075614278
88502,299.95877712074775
88503,237.49794746424735
88504,268.4372177045513
88505,306.0808572253197
88506,198.234958076991
88507,273.16805999043885
88508,211.1409431230055
88509,295.8258862276994
88510,222.1218923567579
88511,325.7227136692012
88512,251.5606790071579
88513,273.2708465259655
88514,298.5960220175614
88515,200.49242128561218
88516,132.65722173293022
88517,248.69724229701453
88518,270.8497035572961
88519,320.4249524275891
88520,151.6384427297361
88521,245.81766779446735
88522,296.22685389498815
88523,181.7504951632527
88524,247.36906057114044
88525,290.6373896452477
88526,345.92060438791594
88527,226.93740298651895
88528,276.6155316918769
88529,219.21677105906747
88530,302.59524886641935
88531,214.2215956385346
88532,281.4202428047226
88533,206.49089562258243
88534,214.53989240792018
88535,300.03340241415174
88536,213.94560865475592
88537,215.4836130998092
88538,217.8706302232399
88539,240.48044109238336
88540,247.24393136734713
88541,289.0727459184439
88542,248.4833004856834
88543,275.5206328482885
88544,304.6398192456706
88545,267.1217317408382
88546,283.4935990226598
88547,316.7082993716051
88548,199.76313323681148
88549,293.80117632777404
88550,131.55355575503071
88551,184.0254498900196
88552,282.4356270040499
88553,272.91666843424014
88554,235.28354096397817
88555,248.2904139789708
88556,244.68416001412496
88557,299.72401893273724
88558,235.13952807803568
88559,257.9690790183897
88560,301.56061676769775
88561,207.75396094381742
88562,207.84211606510473
88563,222.52094196303364
88564,313.2222940400225
88565,247.97181368270924
88566,255.38287873763886
88567,262.8595930289038
88568,204.42905931177177
88569,190.87121132594658
88570,298.6469849935116
88571,272.53084701913957
88572,241.4271507590776
88573,235.66667442772652
88574,159.15678004981345
88575,239.01834375036114
88576,163.8337769404447
88577,250.66361056835098
88578,342.81360774857615
88579,208.06052306234542
88580,270.4304393785241
88581,236.43843885322246
88582,250.907161744723
88583,219.2846358764133
